CustomerID,cluster,segment,recency,frequency,monetary,avg_basket_value,product_variety,country
14451,3,New / One-Time,61.0,2,643.9,321.95,86,United Kingdom
14452,3,New / One-Time,11.0,2,259.05,129.53,55,United Kingdom
14453,0,New / One-Time,191.0,1,119.93,119.93,22,United Kingdom
14456,1,Champion,6.0,9,3017.28,335.25,580,United Kingdom
14457,0,New / One-Time,311.0,1,113.64,113.64,4,United Kingdom
14459,3,At-Risk Customer,156.0,1,1837.92,1837.92,37,United Kingdom
14460,3,Regular Customer,111.0,3,434.34,144.78,14,United Kingdom
14461,3,At-Risk Customer,149.0,3,2103.06,701.02,173,United Kingdom
14462,1,Regular Customer,67.0,11,1980.57,180.05,150,United Kingdom
14463,3,Regular Customer,99.0,3,529.62,176.54,6,United Kingdom
14465,0,At-Risk Customer,247.0,3,1038.44,346.15,107,United Kingdom
14466,1,Regular Customer,30.0,7,2272.4,324.63,35,United Kingdom
14467,1,Champion,18.0,4,596.26,149.07,67,United Kingdom
14470,1,New / One-Time,12.0,2,461.19,230.6,43,United Kingdom
14472,1,Regular Customer,104.0,8,1852.67,231.58,153,United Kingdom
14473,3,New / One-Time,75.0,2,234.34,117.17,7,United Kingdom
14474,3,New / One-Time,47.0,1,547.66,547.66,29,United Kingdom
14475,3,Regular Customer,72.0,3,925.85,308.62,35,United Kingdom
14476,0,New / One-Time,258.0,1,193.0,193.0,17,United Kingdom
14477,1,Champion,20.0,4,1309.6,327.4,7,United Kingdom
14479,0,At-Risk Customer,254.0,2,316.25,158.13,18,United Kingdom
14480,3,New / One-Time,12.0,1,279.05,279.05,13,United Kingdom
14481,3,At-Risk Customer,165.0,2,636.51,318.26,25,United Kingdom
14482,1,Champion,19.0,6,2022.81,337.14,110,United Kingdom
14483,0,New / One-Time,282.0,1,137.1,137.1,9,United Kingdom
14484,3,New / One-Time,51.0,1,321.92,321.92,14,United Kingdom
14485,3,New / One-Time,39.0,1,162.8,162.8,44,United Kingdom
14487,1,Champion,27.0,6,1165.48,194.25,112,United Kingdom
14488,3,New / One-Time,68.0,1,1064.28,1064.28,46,United Kingdom
14489,0,At-Risk Customer,208.0,1,463.38,463.38,30,United Kingdom
14491,0,At-Risk Customer,176.0,2,340.93,170.46,17,United Kingdom
14493,3,Champion,8.0,5,2383.24,476.65,95,United Kingdom
14494,3,New / One-Time,26.0,1,139.56,139.56,7,United Kingdom
14495,3,New / One-Time,51.0,2,123.8,61.9,6,United Kingdom
14496,0,At-Risk Customer,312.0,2,538.81,269.41,16,United Kingdom
14497,0,At-Risk Customer,310.0,1,475.37,475.37,29,United Kingdom
14498,1,Regular Customer,43.0,5,1957.32,391.46,162,United Kingdom
14499,1,Champion,27.0,3,808.44,269.48,146,United Kingdom
14500,3,Regular Customer,89.0,3,356.85,118.95,6,United Kingdom
14501,0,At-Risk Customer,184.0,2,251.21,125.6,9,United Kingdom
14502,1,Champion,20.0,11,2429.83,220.89,368,United Kingdom
14503,1,Champion,4.0,6,3543.26,590.54,113,United Kingdom
14504,1,Regular Customer,48.0,4,673.26,168.32,85,United Kingdom
14505,1,Champion,18.0,8,5859.43,732.43,540,United Kingdom
14506,1,Champion,18.0,5,1960.65,392.13,204,United Kingdom
14507,1,Champion,24.0,6,1367.88,227.98,79,United Kingdom
14508,3,New / One-Time,23.0,2,268.05,134.02,52,United Kingdom
14511,3,Champion,12.0,5,1314.81,262.96,53,United Kingdom
14512,0,At-Risk Customer,188.0,2,275.28,137.64,19,United Kingdom
14513,3,Regular Customer,101.0,3,455.59,151.86,11,United Kingdom
14514,1,Regular Customer,62.0,3,990.2,330.07,65,United Kingdom
14515,1,Champion,18.0,6,2076.89,346.15,68,United Kingdom
14517,3,New / One-Time,34.0,2,330.45,165.23,17,United Kingdom
14518,3,New / One-Time,65.0,1,174.37,174.37,16,United Kingdom
14520,1,New / One-Time,2.0,2,270.6,135.3,3,United Kingdom
14522,3,Champion,25.0,4,974.54,243.64,15,United Kingdom
14523,3,New / One-Time,109.0,1,241.09,241.09,12,United Kingdom
14524,1,Loyal Customer,32.0,9,1843.83,204.87,161,United Kingdom
14525,1,Champion,20.0,9,4215.9,468.43,217,United Kingdom
14527,1,Champion,3.0,55,8507.13,154.68,330,United Kingdom
14528,3,New / One-Time,38.0,1,364.22,364.22,18,United Kingdom
14529,3,Regular Customer,61.0,3,578.61,192.87,177,United Kingdom
14530,1,Champion,26.0,6,2862.11,477.02,140,United Kingdom
14532,0,At-Risk Customer,237.0,4,932.85,233.21,45,United Kingdom
14533,1,Champion,25.0,7,1865.72,266.53,52,United Kingdom
14534,1,Champion,3.0,18,4397.3,244.29,331,United Kingdom
14535,1,Regular Customer,61.0,3,2854.84,951.61,280,United Kingdom
14536,0,New / One-Time,260.0,1,170.95,170.95,18,United Kingdom
14537,3,New / One-Time,58.0,1,355.56,355.56,10,United Kingdom
14538,3,New / One-Time,65.0,2,388.25,194.13,19,United Kingdom
14539,3,Champion,16.0,2,537.48,268.74,31,United Kingdom
14540,1,Champion,10.0,3,952.66,317.55,64,United Kingdom
14541,1,Regular Customer,59.0,8,1453.35,181.67,71,United Kingdom
14542,0,New / One-Time,186.0,1,103.25,103.25,5,United Kingdom
14543,1,Champion,29.0,16,3599.73,224.98,43,United Kingdom
14544,1,Champion,25.0,2,2004.3,1002.15,97,United Kingdom
14546,1,Champion,6.0,5,2573.93,514.79,250,United Kingdom
14547,1,Champion,4.0,8,3974.75,496.84,198,United Kingdom
14548,3,At-Risk Customer,151.0,2,652.8,326.4,2,United Kingdom
14549,0,At-Risk Customer,312.0,1,289.24,289.24,56,United Kingdom
14550,3,Champion,11.0,2,757.37,378.69,38,United Kingdom
14551,3,New / One-Time,19.0,2,186.23,93.12,9,United Kingdom
14552,0,New / One-Time,152.0,1,164.22,164.22,57,United Kingdom
14553,1,Champion,20.0,5,859.27,171.85,103,United Kingdom
14554,3,Champion,11.0,4,2279.49,569.87,147,United Kingdom
14555,3,New / One-Time,58.0,2,312.54,156.27,18,United Kingdom
14557,3,New / One-Time,86.0,1,788.38,788.38,16,United Kingdom
14560,1,Champion,8.0,22,2237.77,101.72,39,United Kingdom
14561,3,Regular Customer,76.0,3,1080.76,360.25,67,United Kingdom
14562,1,Champion,4.0,18,5006.77,278.15,187,United Kingdom
14565,1,Regular Customer,96.0,4,3099.12,774.78,111,United Kingdom
14566,3,New / One-Time,111.0,1,1432.0,1432.0,4,Channel Islands
14567,3,New / One-Time,57.0,2,1530.36,765.18,33,United Kingdom
14569,3,New / One-Time,2.0,1,227.39,227.39,10,United Kingdom
14570,0,At-Risk Customer,281.0,2,218.06,109.03,29,United Kingdom
14572,1,Champion,4.0,7,2804.54,400.65,190,United Kingdom
14573,1,At-Risk Customer,180.0,9,1639.82,182.2,127,United Kingdom
14576,0,New / One-Time,373.0,1,35.4,35.4,1,United Kingdom
14577,1,Champion,13.0,4,859.71,214.93,86,United Kingdom
14578,3,New / One-Time,4.0,1,168.63,168.63,24,United Kingdom
14581,3,New / One-Time,17.0,1,138.6,138.6,16,United Kingdom
14582,3,New / One-Time,41.0,1,114.11,114.11,6,United Kingdom
14583,1,Champion,6.0,5,986.96,197.39,243,United Kingdom
14584,0,At-Risk Customer,170.0,4,1033.06,258.27,68,United Kingdom
14585,3,New / One-Time,51.0,1,157.05,157.05,29,United Kingdom
14586,0,At-Risk Customer,277.0,1,237.36,237.36,19,United Kingdom
14587,1,Champion,19.0,9,1580.29,175.59,170,United Kingdom
14589,0,New / One-Time,372.0,1,39.75,39.75,3,United Kingdom
14591,1,Champion,16.0,4,1320.21,330.05,138,United Kingdom
14592,3,Regular Customer,36.0,3,557.94,185.98,132,United Kingdom
14593,1,Champion,22.0,3,617.15,205.72,127,United Kingdom
14594,1,New / One-Time,8.0,2,363.33,181.67,48,United Kingdom
14595,1,Champion,20.0,6,1740.6,290.1,94,United Kingdom
14597,3,Champion,12.0,2,866.24,433.12,45,United Kingdom
14598,3,New / One-Time,45.0,1,221.97,221.97,49,United Kingdom
14600,0,At-Risk Customer,306.0,1,393.33,393.33,25,United Kingdom
14601,3,New / One-Time,11.0,1,213.96,213.96,7,United Kingdom
14603,0,At-Risk Customer,275.0,1,660.0,660.0,2,United Kingdom
14606,2,Champion,2.0,93,12076.15,129.85,819,United Kingdom
14607,1,Champion,16.0,14,16209.5,1157.82,38,United Kingdom
14608,1,Champion,5.0,4,1785.15,446.29,8,United Kingdom
14609,3,New / One-Time,73.0,2,266.4,133.2,1,United Kingdom
14616,0,At-Risk Customer,243.0,3,406.08,135.36,2,United Kingdom
14618,1,Champion,10.0,3,553.44,184.48,10,United Kingdom
14619,0,At-Risk Customer,246.0,1,394.44,394.44,20,United Kingdom
14620,0,At-Risk Customer,206.0,2,412.78,206.39,26,United Kingdom
14621,1,Champion,2.0,5,1788.36,357.67,80,United Kingdom
14622,0,At-Risk Customer,185.0,1,320.58,320.58,21,United Kingdom
14623,1,Regular Customer,33.0,5,886.7,177.34,108,United Kingdom
14624,3,New / One-Time,58.0,2,225.85,112.93,13,United Kingdom
14625,0,At-Risk Customer,197.0,2,899.63,449.82,51,United Kingdom
14626,1,Champion,24.0,4,2791.27,697.82,108,United Kingdom
14628,3,New / One-Time,92.0,2,671.96,335.98,22,United Kingdom
14629,3,Champion,5.0,2,955.26,477.63,133,United Kingdom
14631,1,Regular Customer,51.0,3,1006.98,335.66,38,United Kingdom
14632,0,New / One-Time,263.0,1,114.56,114.56,8,United Kingdom
14633,0,At-Risk Customer,267.0,1,344.9,344.9,20,United Kingdom
14636,3,New / One-Time,37.0,2,609.85,304.93,27,United Kingdom
14638,3,New / One-Time,51.0,1,443.6,443.6,16,United Kingdom
14639,1,Regular Customer,53.0,6,2984.49,497.41,138,United Kingdom
14640,1,Champion,25.0,6,2107.38,351.23,87,United Kingdom
14641,3,New / One-Time,22.0,1,110.46,110.46,7,United Kingdom
14642,3,New / One-Time,59.0,1,96.12,96.12,2,United Kingdom
14643,3,At-Risk Customer,171.0,2,693.81,346.91,30,United Kingdom
14644,3,New / One-Time,68.0,2,830.76,415.38,26,United Kingdom
14645,3,At-Risk Customer,157.0,2,597.09,298.55,28,United Kingdom
14646,2,Champion,2.0,71,270283.46,3806.81,700,Netherlands
14647,0,At-Risk Customer,202.0,1,236.04,236.04,24,United Kingdom
14649,1,Champion,5.0,4,1402.59,350.65,148,United Kingdom
14651,3,New / One-Time,68.0,2,653.75,326.88,95,United Kingdom
14652,3,New / One-Time,78.0,1,114.18,114.18,29,United Kingdom
14653,1,Champion,2.0,7,1926.65,275.24,154,United Kingdom
14655,1,Champion,9.0,4,1932.23,483.06,35,United Kingdom
14656,0,At-Risk Customer,170.0,2,291.05,145.53,73,United Kingdom
14657,1,Champion,18.0,4,848.22,212.06,103,United Kingdom
14658,3,New / One-Time,6.0,2,247.15,123.58,27,United Kingdom
14659,1,Champion,9.0,9,2529.93,281.1,147,United Kingdom
14660,3,New / One-Time,87.0,2,285.74,142.87,24,United Kingdom
14661,3,New / One-Time,27.0,1,107.95,107.95,4,United Kingdom
14662,1,Champion,29.0,4,741.37,185.34,143,United Kingdom
14664,3,Champion,20.0,2,636.24,318.12,78,United Kingdom
14665,1,Regular Customer,61.0,5,1835.7,367.14,63,United Kingdom
14666,3,New / One-Time,25.0,1,195.25,195.25,14,United Kingdom
14667,1,Champion,11.0,25,9175.04,367.0,354,United Kingdom
14669,0,At-Risk Customer,242.0,3,1259.24,419.75,158,United Kingdom
14670,0,At-Risk Customer,281.0,2,392.86,196.43,107,United Kingdom
14672,0,At-Risk Customer,235.0,2,765.55,382.78,58,United Kingdom
14673,1,Champion,4.0,5,1736.4,347.28,39,United Kingdom
14675,3,Champion,17.0,1,596.36,596.36,93,United Kingdom
14676,1,Regular Customer,32.0,6,2548.24,424.71,29,United Kingdom
14680,1,Champion,26.0,16,28754.11,1797.13,73,United Kingdom
14681,3,Regular Customer,72.0,3,498.95,166.32,6,United Kingdom
14682,0,New / One-Time,188.0,2,52.0,26.0,1,United Kingdom
14684,1,Champion,26.0,5,1201.51,240.3,231,United Kingdom
14687,3,New / One-Time,107.0,1,628.38,628.38,15,United Kingdom
14688,1,Champion,8.0,21,5579.1,265.67,148,United Kingdom
14689,0,New / One-Time,209.0,1,112.8,112.8,13,United Kingdom
14690,3,New / One-Time,45.0,2,355.05,177.53,40,United Kingdom
14691,3,Regular Customer,31.0,5,2114.33,422.87,50,United Kingdom
14692,3,At-Risk Customer,138.0,4,591.55,147.89,53,United Kingdom
14693,0,New / One-Time,265.0,1,172.9,172.9,8,United Kingdom
14696,1,Champion,5.0,7,2078.95,296.99,117,United Kingdom
14697,0,New / One-Time,219.0,2,188.61,94.31,22,United Kingdom
14698,3,Champion,2.0,5,1217.27,243.45,148,United Kingdom
14699,0,New / One-Time,215.0,1,109.13,109.13,8,United Kingdom
14700,1,Regular Customer,33.0,3,2195.1,731.7,80,United Kingdom
14701,1,Champion,11.0,9,2526.09,280.68,268,United Kingdom
14702,1,Champion,2.0,17,3251.79,191.28,196,United Kingdom
14703,3,New / One-Time,15.0,1,318.17,318.17,22,United Kingdom
14704,1,Champion,12.0,9,1493.96,166.0,288,United Kingdom
14705,0,New / One-Time,199.0,1,179.0,179.0,1,United Kingdom
14708,1,Champion,3.0,3,1126.37,375.46,25,United Kingdom
14709,1,Champion,16.0,13,4921.04,378.54,71,United Kingdom
14710,3,Champion,15.0,4,599.48,149.87,124,United Kingdom
14711,1,Champion,11.0,11,2839.62,258.15,221,United Kingdom
14712,3,Regular Customer,30.0,3,917.07,305.69,21,United Kingdom
14713,1,Champion,10.0,11,2662.2,242.02,146,United Kingdom
14714,3,New / One-Time,25.0,1,160.19,160.19,10,United Kingdom
14715,1,Champion,25.0,4,867.38,216.84,60,United Kingdom
14716,3,New / One-Time,44.0,2,307.51,153.76,46,United Kingdom
14719,1,Champion,2.0,5,1581.84,316.37,177,United Kingdom
14720,3,Champion,6.0,3,663.81,221.27,34,United Kingdom
14722,3,New / One-Time,148.0,1,180.42,180.42,28,United Kingdom
14723,1,Champion,11.0,6,1122.36,187.06,193,United Kingdom
14725,3,Champion,25.0,1,655.58,655.58,45,United Kingdom
14727,0,At-Risk Customer,275.0,1,268.58,268.58,10,United Kingdom
14729,0,At-Risk Customer,374.0,1,313.49,313.49,69,United Kingdom
14730,1,Champion,2.0,8,1897.57,237.2,317,United Kingdom
14731,3,Regular Customer,48.0,3,380.02,126.67,38,United Kingdom
14732,1,Champion,9.0,8,2702.49,337.81,105,United Kingdom
14733,1,Champion,17.0,12,9585.91,798.83,102,United Kingdom
14735,1,Champion,4.0,32,6065.69,189.55,99,United Kingdom
14737,1,Champion,4.0,3,1164.55,388.18,15,United Kingdom
14738,1,Regular Customer,43.0,7,1314.45,187.78,39,United Kingdom
14739,1,Champion,5.0,7,3902.28,557.47,47,United Kingdom
14740,0,At-Risk Customer,198.0,3,1448.21,482.74,85,United Kingdom
14741,1,Champion,12.0,6,1400.34,233.39,35,United Kingdom
14744,1,Champion,17.0,7,1099.98,157.14,21,United Kingdom
14745,3,Regular Customer,113.0,5,1220.26,244.05,46,United Kingdom
14747,0,At-Risk Customer,250.0,1,328.2,328.2,18,United Kingdom
14748,1,Regular Customer,30.0,5,1415.75,283.15,87,United Kingdom
14752,3,New / One-Time,44.0,1,389.64,389.64,5,United Kingdom
14753,3,New / One-Time,88.0,1,563.15,563.15,30,United Kingdom
14754,1,New / One-Time,45.0,2,638.05,319.03,38,United Kingdom
14755,1,Champion,10.0,11,5010.28,455.48,128,United Kingdom
14756,3,Champion,16.0,1,738.96,738.96,38,United Kingdom
14757,3,New / One-Time,76.0,1,420.5,420.5,19,United Kingdom
14758,3,At-Risk Customer,145.0,4,1484.06,371.02,54,United Kingdom
14759,1,Champion,5.0,3,1625.97,541.99,92,United Kingdom
14760,0,New / One-Time,298.0,1,89.2,89.2,5,United Kingdom
14761,1,New / One-Time,59.0,2,255.9,127.95,11,United Kingdom
14762,0,At-Risk Customer,264.0,1,300.52,300.52,21,United Kingdom
14764,3,New / One-Time,47.0,1,278.3,278.3,6,United Kingdom
14765,3,Regular Customer,30.0,3,254.11,84.7,38,United Kingdom
14766,1,Champion,9.0,6,2473.37,412.23,111,United Kingdom
14768,3,New / One-Time,18.0,2,192.6,96.3,4,United Kingdom
14769,1,Champion,3.0,8,10416.98,1302.12,718,United Kingdom
14770,0,At-Risk Customer,233.0,2,876.42,438.21,49,United Kingdom
14772,3,New / One-Time,113.0,1,139.26,139.26,9,United Kingdom
14775,1,Regular Customer,59.0,3,1011.9,337.3,57,United Kingdom
14776,1,Loyal Customer,52.0,11,2538.3,230.75,44,United Kingdom
14778,3,At-Risk Customer,128.0,2,730.86,365.43,34,United Kingdom
14779,0,At-Risk Customer,281.0,3,386.15,128.72,40,United Kingdom
14780,3,New / One-Time,55.0,2,447.68,223.84,26,United Kingdom
14782,0,At-Risk Customer,320.0,1,200.1,200.1,6,United Kingdom
14784,1,New / One-Time,27.0,2,289.99,145.0,15,United Kingdom
14785,3,New / One-Time,11.0,2,77.4,38.7,2,United Kingdom
14788,3,Champion,8.0,2,679.44,339.72,26,United Kingdom
14789,3,New / One-Time,29.0,1,197.64,197.64,6,United Kingdom
14790,1,Champion,17.0,4,745.06,186.27,30,United Kingdom
14792,3,New / One-Time,64.0,1,6.2,6.2,2,United Kingdom
14793,3,New / One-Time,22.0,1,228.99,228.99,14,United Kingdom
14794,1,Champion,3.0,7,1319.91,188.56,68,United Kingdom
14795,0,New / One-Time,167.0,1,131.45,131.45,6,United Kingdom
14796,1,Champion,2.0,17,7975.49,469.15,403,United Kingdom
14798,3,Regular Customer,53.0,3,173.74,57.91,11,United Kingdom
14799,3,New / One-Time,52.0,1,157.7,157.7,13,United Kingdom
14800,1,Loyal Customer,48.0,12,4331.79,360.98,246,United Kingdom
14801,3,New / One-Time,62.0,1,189.34,189.34,56,United Kingdom
14803,3,At-Risk Customer,163.0,3,845.55,281.85,35,United Kingdom
14804,3,New / One-Time,9.0,1,353.27,353.27,12,United Kingdom
14805,1,Champion,16.0,4,546.4,136.6,30,United Kingdom
14806,3,New / One-Time,76.0,1,193.39,193.39,11,United Kingdom
14808,1,Regular Customer,40.0,8,2718.6,339.83,176,United Kingdom
14810,1,Loyal Customer,41.0,11,2085.33,189.58,106,United Kingdom
14813,0,New / One-Time,370.0,2,152.88,76.44,25,United Kingdom
14815,3,New / One-Time,37.0,2,778.5,389.25,53,United Kingdom
14816,0,At-Risk Customer,198.0,1,271.85,271.85,4,United Kingdom
14817,0,At-Risk Customer,201.0,2,1110.34,555.17,52,United Kingdom
14818,3,Regular Customer,74.0,3,657.8,219.27,41,United Kingdom
14819,3,New / One-Time,65.0,2,272.07,136.04,13,United Kingdom
14820,3,Champion,22.0,4,507.29,126.82,24,United Kingdom
14821,0,New / One-Time,367.0,1,48.8,48.8,2,United Kingdom
14823,0,At-Risk Customer,181.0,3,321.43,107.14,56,United Kingdom
14824,3,Champion,11.0,4,1127.71,281.93,19,United Kingdom
14825,1,Champion,4.0,12,2221.01,185.08,82,United Kingdom
14828,0,At-Risk Customer,197.0,3,2139.76,713.25,17,United Kingdom
14829,1,Regular Customer,30.0,4,697.55,174.39,39,United Kingdom
14830,3,New / One-Time,54.0,1,188.88,188.88,39,United Kingdom
14834,1,Champion,18.0,6,1720.3,286.72,43,United Kingdom
14836,3,Regular Customer,11.0,3,102.45,34.15,5,United Kingdom
14837,3,Regular Customer,90.0,4,1649.5,412.38,96,United Kingdom
14840,0,New / One-Time,268.0,1,62.85,62.85,4,United Kingdom
14841,1,Regular Customer,54.0,6,3295.76,549.29,103,United Kingdom
14842,1,Regular Customer,44.0,4,2824.69,706.17,128,United Kingdom
14844,1,Regular Customer,64.0,4,3189.81,797.45,87,United Kingdom
14847,3,At-Risk Customer,149.0,1,309.4,309.4,13,United Kingdom
14849,1,Champion,22.0,25,7930.54,317.22,159,United Kingdom
14850,0,At-Risk Customer,312.0,1,325.75,325.75,21,United Kingdom
14851,3,Champion,24.0,2,511.35,255.67,28,United Kingdom
14852,1,Regular Customer,59.0,6,2836.69,472.78,96,United Kingdom
14853,3,New / One-Time,25.0,2,475.8,237.9,8,United Kingdom
14854,1,Regular Customer,79.0,7,2740.03,391.43,110,United Kingdom
14855,3,New / One-Time,120.0,2,645.65,322.83,13,United Kingdom
14856,3,Regular Customer,37.0,3,1290.53,430.18,65,United Kingdom
14857,3,New / One-Time,60.0,2,1173.12,586.56,58,United Kingdom
14859,3,Champion,13.0,4,1353.74,338.44,47,United Kingdom
14860,3,New / One-Time,20.0,1,170.32,170.32,11,United Kingdom
14861,3,New / One-Time,53.0,1,125.79,125.79,6,United Kingdom
14862,3,Champion,26.0,2,841.2,420.6,47,United Kingdom
14863,3,New / One-Time,30.0,1,266.76,266.76,11,United Kingdom
14865,1,New / One-Time,8.0,2,52.2,26.1,4,United Kingdom
14866,1,Champion,11.0,12,14389.9,1199.16,30,United Kingdom
14867,0,At-Risk Customer,186.0,3,710.28,236.76,31,United Kingdom
14868,1,Champion,4.0,8,2953.59,369.2,96,United Kingdom
14869,3,Champion,9.0,2,721.45,360.73,66,United Kingdom
14870,0,At-Risk Customer,262.0,1,327.25,327.25,13,United Kingdom
14871,1,Champion,4.0,4,501.28,125.32,68,United Kingdom
14873,0,At-Risk Customer,211.0,1,519.68,519.68,28,United Kingdom
14875,3,New / One-Time,108.0,2,1465.32,732.66,46,United Kingdom
14878,1,Champion,13.0,9,1476.09,164.01,62,United Kingdom
14880,3,Regular Customer,78.0,3,690.59,230.2,45,United Kingdom
14881,3,New / One-Time,20.0,1,255.4,255.4,17,United Kingdom
14882,3,Champion,27.0,2,589.7,294.85,6,United Kingdom
14883,3,Champion,19.0,6,761.59,126.93,39,United Kingdom
14885,3,At-Risk Customer,132.0,1,765.32,765.32,15,United Kingdom
14886,0,At-Risk Customer,253.0,1,364.8,364.8,18,United Kingdom
14887,3,New / One-Time,80.0,1,1862.0,1862.0,6,United Kingdom
14888,0,At-Risk Customer,208.0,1,369.2,369.2,20,United Kingdom
14889,0,New / One-Time,337.0,1,135.9,135.9,10,United Kingdom
14890,0,New / One-Time,254.0,1,125.65,125.65,7,United Kingdom
14891,3,At-Risk Customer,149.0,2,554.38,277.19,30,United Kingdom
14893,3,Champion,10.0,2,1237.85,618.93,72,United Kingdom
14894,3,New / One-Time,86.0,1,655.75,655.75,23,United Kingdom
14895,1,Champion,8.0,20,11138.71,556.94,273,United Kingdom
14896,0,At-Risk Customer,205.0,2,468.77,234.39,43,United Kingdom
14897,1,Champion,8.0,4,1366.38,341.59,43,United Kingdom
14898,1,Champion,24.0,6,1269.31,211.55,86,United Kingdom
14901,1,Champion,12.0,9,1421.29,157.92,73,United Kingdom
14902,3,New / One-Time,26.0,1,332.66,332.66,20,United Kingdom
14903,1,Champion,22.0,5,2795.33,559.07,227,United Kingdom
14904,3,Champion,3.0,2,1025.44,512.72,66,United Kingdom
14905,3,At-Risk Customer,158.0,2,616.15,308.08,14,United Kingdom
14907,1,Champion,4.0,7,3501.1,500.16,125,United Kingdom
14908,3,New / One-Time,75.0,1,277.8,277.8,9,United Kingdom
14910,3,Regular Customer,3.0,4,434.35,108.59,25,United Kingdom
14911,2,Champion,2.0,201,143711.17,714.98,1787,EIRE
14912,3,Champion,17.0,2,867.85,433.93,21,Italy
14913,1,Regular Customer,36.0,4,1227.43,306.86,76,United Kingdom
